OBJECTID,GEOID,NAMELSAD,Trap,intersect_
197.00000,17031040401,Census Tract 404.01,T028,102833.448
199.00000,17031040600,Census Tract 406,T220,331727.579
199.00000,17031040600,Census Tract 406,T219,331727.579
199.00000,17031040600,Census Tract 406,T146,20443.398
200.00000,17031040700,Census Tract 407,T220,358810.801
200.00000,17031040700,Census Tract 407,T219,131873.705
200.00000,17031040700,Census Tract 407,T146,344459.790
153.00000,17031020301,Census Tract 203.01,T148,112579.668
154.00000,17031020302,Census Tract 203.02,T148,586558.028
154.00000,17031020302,Census Tract 203.02,T150,229553.098
157.00000,17031020601,Census Tract 206.01,T028,29132.968
160.00000,17031020702,Census Tract 207.02,T028,346190.314
303.00000,17031130100,Census Tract 1301,T027,1485237.062
305.00000,17031130300,Census Tract 1303,T028,2701.630
305.00000,17031130300,Census Tract 1303,T027,533703.456
1021.00000,17031808002,Census Tract 8080.02,T027,0.001
158.00000,17031020602,Census Tract 206.02,T148,23303.763
158.00000,17031020602,Census Tract 206.02,T028,156416.935
158.00000,17031020602,Census Tract 206.02,T150,144694.601
152.00000,17031020200,Census Tract 202,T148,1016976.563
152.00000,17031020200,Census Tract 202,T150,31463.147
499.00000,17031290900,Census Tract 2909,T040,434168.995
500.00000,17031291200,Census Tract 2912,T088,106023.369
500.00000,17031291200,Census Tract 2912,T047,137738.602
500.00000,17031291200,Census Tract 2912,T043,74922.399
500.00000,17031291200,Census Tract 2912,T152,11566.634
500.00000,17031291200,Census Tract 2912,T040,270872.168
502.00000,17031292200,Census Tract 2922,T043,78764.532
502.00000,17031292200,Census Tract 2922,T152,393500.731
502.00000,17031292200,Census Tract 2922,T040,394741.586
503.00000,17031292400,Census Tract 2924,T152,317898.698
503.00000,17031292400,Census Tract 2924,T040,331145.764
504.00000,17031292500,Census Tract 2925,T152,279557.966
504.00000,17031292500,Census Tract 2925,T040,833648.593
1410.00000,17031838700,Census Tract 8387,T152,25623.353
1410.00000,17031838700,Census Tract 8387,T040,633145.277
1446.00000,17031843000,Census Tract 8430,T044,3153.589
1446.00000,17031843000,Census Tract 8430,T088,286288.451
1446.00000,17031843000,Census Tract 8430,T047,286873.441
1446.00000,17031843000,Census Tract 8430,T043,24554.590
1431.00000,17031841400,Census Tract 8414,T043,60784.143
1431.00000,17031841400,Census Tract 8414,T152,242846.101
1431.00000,17031841400,Census Tract 8414,T040,242846.101
1432.00000,17031841500,Census Tract 8415,T088,351009.941
1432.00000,17031841500,Census Tract 8415,T047,384490.301
1432.00000,17031841500,Census Tract 8415,T043,413935.480
1432.00000,17031841500,Census Tract 8415,T152,43114.136
1432.00000,17031841500,Census Tract 8415,T040,261795.712
1433.00000,17031841600,Census Tract 8416,T088,1337.746
1433.00000,17031841600,Census Tract 8416,T047,11751.352
1433.00000,17031841600,Census Tract 8416,T043,159601.452
1433.00000,17031841600,Census Tract 8416,T152,152720.684
1433.00000,17031841600,Census Tract 8416,T040,159601.452
488.00000,17031271800,Census Tract 2718,T044,134297.394
488.00000,17031271800,Census Tract 2718,T088,206285.450
488.00000,17031271800,Census Tract 2718,T047,206285.450
488.00000,17031271800,Census Tract 2718,T043,60957.502
1402.00000,17031837300,Census Tract 8373,T044,330330.715
1402.00000,17031837300,Census Tract 8373,T088,369039.481
1402.00000,17031837300,Census Tract 8373,T047,369039.481
1402.00000,17031837300,Census Tract 8373,T043,13557.794
484.00000,17031271200,Census Tract 2712,T044,330290.875
484.00000,17031271200,Census Tract 2712,T088,326720.497
484.00000,17031271200,Census Tract 2712,T047,301548.317
485.00000,17031271300,Census Tract 2713,T044,327891.072
485.00000,17031271300,Census Tract 2713,T088,236202.335
485.00000,17031271300,Census Tract 2713,T047,192859.080
486.00000,17031271400,Census Tract 2714,T044,328854.596
486.00000,17031271400,Census Tract 2714,T088,43844.084
486.00000,17031271400,Census Tract 2714,T047,23685.603
487.00000,17031271500,Census Tract 2715,T044,103869.154
487.00000,17031271500,Census Tract 2715,T088,105933.679
487.00000,17031271500,Census Tract 2715,T047,95108.602
1400.00000,17031837000,Census Tract 8370,T044,413148.078
1400.00000,17031837000,Census Tract 8370,T088,392010.666
1400.00000,17031837000,Census Tract 8370,T047,347952.851
443.00000,17031242800,Census Tract 2428,T033,58239.743
443.00000,17031242800,Census Tract 2428,T044,91396.277
443.00000,17031242800,Census Tract 2428,T160,386449.898
444.00000,17031242900,Census Tract 2429,T160,264673.028
445.00000,17031243000,Census Tract 2430,T160,204502.635
446.00000,17031243100,Census Tract 2431,T160,72839.162
446.00000,17031243100,Census Tract 2431,T046,17297.923
446.00000,17031243100,Census Tract 2431,T049,30371.156
490.00000,17031280400,Census Tract 2804,T046,206646.224
490.00000,17031280400,Census Tract 2804,T049,44557.345
491.00000,17031280800,Census Tract 2808,T044,146408.260
491.00000,17031280800,Census Tract 2808,T088,231470.407
491.00000,17031280800,Census Tract 2808,T047,202484.683
492.00000,17031280900,Census Tract 2809,T088,81307.329
492.00000,17031280900,Census Tract 2809,T047,59132.018
1397.00000,17031836700,Census Tract 8367,T033,257153.192
1397.00000,17031836700,Census Tract 8367,T044,1226886.029
1397.00000,17031836700,Census Tract 8367,T030,630211.279
1397.00000,17031836700,Census Tract 8367,T160,302164.129
1401.00000,17031837100,Census Tract 8371,T044,745221.855
1404.00000,17031837800,Census Tract 8378,T044,277408.564
1404.00000,17031837800,Census Tract 8378,T088,23034.972
1404.00000,17031837800,Census Tract 8378,T047,434.719
483.00000,17031270500,Census Tract 2705,T044,380704.286
1398.00000,17031836800,Census Tract 8368,T044,817206.674
1398.00000,17031836800,Census Tract 8368,T030,232755.161
1399.00000,17031836900,Census Tract 8369,T044,164955.327
1399.00000,17031836900,Census Tract 8369,T088,18760.412
1399.00000,17031836900,Census Tract 8369,T047,44.564
156.00000,17031020500,Census Tract 205,T148,75748.476
156.00000,17031020500,Census Tract 205,T028,174050.127
156.00000,17031020500,Census Tract 205,T150,770692.963
156.00000,17031020500,Census Tract 205,T231,99.694
156.00000,17031020500,Census Tract 205,T149,291088.772
151.00000,17031020100,Census Tract 201,T148,411724.798
151.00000,17031020100,Census Tract 201,T150,288993.602
155.00000,17031020400,Census Tract 204,T148,556351.690
155.00000,17031020400,Census Tract 204,T150,556351.708
164.00000,17031020902,Census Tract 209.02,T028,442839.810
164.00000,17031020902,Census Tract 209.02,T150,296368.410
164.00000,17031020902,Census Tract 209.02,T231,402539.484
164.00000,17031020902,Census Tract 209.02,T149,503921.609
170.00000,17031030300,Census Tract 303,T028,45095.219
170.00000,17031030300,Census Tract 303,T150,187945.727
170.00000,17031030300,Census Tract 303,T231,314593.384
170.00000,17031030300,Census Tract 303,T149,314593.384
171.00000,17031030400,Census Tract 304,T028,183031.145
171.00000,17031030400,Census Tract 304,T231,346977.591
171.00000,17031030400,Census Tract 304,T149,346977.591
1347.00000,17031830600,Census Tract 8306,T018,446931.038
1347.00000,17031830600,Census Tract 8306,T150,662320.678
1347.00000,17031830600,Census Tract 8306,T231,137067.715
1347.00000,17031830600,Census Tract 8306,T149,656690.938
141.00000,17031010201,Census Tract 102.01,T148,505153.031
141.00000,17031010201,Census Tract 102.01,T018,141443.962
141.00000,17031010201,Census Tract 102.01,T150,497111.495
142.00000,17031010202,Census Tract 102.02,T148,347800.898
142.00000,17031010202,Census Tract 102.02,T018,346397.707
142.00000,17031010202,Census Tract 102.02,T150,352225.861
149.00000,17031010701,Census Tract 107.01,T148,382346.861
149.00000,17031010701,Census Tract 107.01,T018,301764.181
149.00000,17031010701,Census Tract 107.01,T150,430293.494
149.00000,17031010701,Census Tract 107.01,T149,23339.437
150.00000,17031010702,Census Tract 107.02,T148,123586.103
150.00000,17031010702,Census Tract 107.02,T018,358049.261
150.00000,17031010702,Census Tract 107.02,T150,358049.261
150.00000,17031010702,Census Tract 107.02,T149,99185.762
166.00000,17031030102,Census Tract 301.02,T231,190073.806
166.00000,17031030102,Census Tract 301.02,T149,194082.180
167.00000,17031030103,Census Tract 301.03,T231,150389.981
167.00000,17031030103,Census Tract 301.03,T149,188169.830
168.00000,17031030104,Census Tract 301.04,T018,42685.287
168.00000,17031030104,Census Tract 301.04,T231,118191.789
168.00000,17031030104,Census Tract 301.04,T149,181272.848
144.00000,17031010400,Census Tract 104,T018,1135435.694
144.00000,17031010400,Census Tract 104,T150,351215.055
144.00000,17031010400,Census Tract 104,T231,51159.580
144.00000,17031010400,Census Tract 104,T149,535503.324
145.00000,17031010501,Census Tract 105.01,T018,202417.926
145.00000,17031010501,Census Tract 105.01,T150,202417.926
145.00000,17031010501,Census Tract 105.01,T149,38069.874
146.00000,17031010502,Census Tract 105.02,T018,180639.485
146.00000,17031010502,Census Tract 105.02,T150,180639.485
146.00000,17031010502,Census Tract 105.02,T149,180639.485
147.00000,17031010503,Census Tract 105.03,T018,194486.317
147.00000,17031010503,Census Tract 105.03,T150,184622.518
147.00000,17031010503,Census Tract 105.03,T231,106320.095
147.00000,17031010503,Census Tract 105.03,T149,194486.317
148.00000,17031010600,Census Tract 106,T018,495709.724
148.00000,17031010600,Census Tract 106,T150,495709.724
148.00000,17031010600,Census Tract 106,T231,58832.719
148.00000,17031010600,Census Tract 106,T149,303790.714
1044.00000,17031810200,Census Tract 8102,T148,80.378
1044.00000,17031810200,Census Tract 8102,T018,68.867
1044.00000,17031810200,Census Tract 8102,T150,80.378
198.00000,17031040402,Census Tract 404.02,T220,338715.287
198.00000,17031040402,Census Tract 404.02,T219,603437.270
198.00000,17031040402,Census Tract 404.02,T028,46681.755
198.00000,17031040402,Census Tract 404.02,T231,6284.658
380.00000,17031210501,Census Tract 2105.01,T218C,194723.216
380.00000,17031210501,Census Tract 2105.01,T218,232077.127
380.00000,17031210501,Census Tract 2105.01,T228,40619.961
380.00000,17031210501,Census Tract 2105.01,T147,1599.439
381.00000,17031210502,Census Tract 2105.02,T218C,229212.208
381.00000,17031210502,Census Tract 2105.02,T218,5060.366
381.00000,17031210502,Census Tract 2105.02,T147,23535.365
382.00000,17031210601,Census Tract 2106.01,T218,108.059
382.00000,17031210601,Census Tract 2106.01,T019,9476.491
382.00000,17031210601,Census Tract 2106.01,T147,249120.603
383.00000,17031210602,Census Tract 2106.02,T147,381938.281
384.00000,17031210700,Census Tract 2107,T019,153445.996
384.00000,17031210700,Census Tract 2107,T147,498018.755
391.00000,17031220602,Census Tract 2206.02,T050,27026.315
391.00000,17031220602,Census Tract 2206.02,T147,464775.945
393.00000,17031220702,Census Tract 2207.02,T218C,421373.530
393.00000,17031220702,Census Tract 2207.02,T222,42426.486
393.00000,17031220702,Census Tract 2207.02,T039,15914.536
393.00000,17031220702,Census Tract 2207.02,T147,26108.572
363.00000,17031190602,Census Tract 1906.02,T013,477388.412
363.00000,17031190602,Census Tract 1906.02,T234,62443.362
363.00000,17031190602,Census Tract 1906.02,T005,147450.356
363.00000,17031190602,Census Tract 1906.02,T154,51589.300
370.00000,17031191200,Census Tract 1912,T230,79845.644
370.00000,17031191200,Census Tract 1912,T222,496054.118
370.00000,17031191200,Census Tract 1912,T154,706592.609
370.00000,17031191200,Census Tract 1912,T153,425723.436
371.00000,17031191301,Census Tract 1913.01,T037,527793.279
371.00000,17031191301,Census Tract 1913.01,T013,675966.938
371.00000,17031191301,Census Tract 1913.01,T151,123594.438
372.00000,17031191302,Census Tract 1913.02,T013,478817.558
372.00000,17031191302,Census Tract 1913.02,T154,281211.153
372.00000,17031191302,Census Tract 1913.02,T153,192591.023
452.00000,17031250300,Census Tract 2503,T230,607409.069
452.00000,17031250300,Census Tract 2503,T222,39812.864
452.00000,17031250300,Census Tract 2503,T154,617781.398
452.00000,17031250300,Census Tract 2503,T153,618219.935
453.00000,17031250400,Census Tract 2504,T037,250770.580
453.00000,17031250400,Census Tract 2504,T230,255015.119
453.00000,17031250400,Census Tract 2504,T013,612214.662
453.00000,17031250400,Census Tract 2504,T151,119962.151
453.00000,17031250400,Census Tract 2504,T154,181947.695
453.00000,17031250400,Census Tract 2504,T153,777187.302
361.00000,17031190402,Census Tract 1904.02,T013,126394.156
361.00000,17031190402,Census Tract 1904.02,T234,605762.260
361.00000,17031190402,Census Tract 1904.02,T005,654919.048
362.00000,17031190601,Census Tract 1906.01,T037,408700.489
362.00000,17031190601,Census Tract 1906.01,T013,691024.229
362.00000,17031190601,Census Tract 1906.01,T144,49886.726
362.00000,17031190601,Census Tract 1906.01,T151,1.782
362.00000,17031190601,Census Tract 1906.01,T005,176521.087
364.00000,17031190701,Census Tract 1907.01,T222,193526.090
364.00000,17031190701,Census Tract 1907.01,T234,213366.404
364.00000,17031190701,Census Tract 1907.01,T005,948.000
364.00000,17031190701,Census Tract 1907.01,T154,168044.528
365.00000,17031190702,Census Tract 1907.02,T222,317645.782
365.00000,17031190702,Census Tract 1907.02,T154,381359.419
684.00000,17031600400,Census Tract 6004,T051,321171.354
685.00000,17031600600,Census Tract 6006,T051,394715.057
686.00000,17031600700,Census Tract 6007,T074,121.426
686.00000,17031600700,Census Tract 6007,T035,224726.791
686.00000,17031600700,Census Tract 6007,T157,46783.223
686.00000,17031600700,Census Tract 6007,T051,471219.281
687.00000,17031600900,Census Tract 6009,T035,20985.055
687.00000,17031600900,Census Tract 6009,T157,92301.330
687.00000,17031600900,Census Tract 6009,T051,379661.190
1418.00000,17031839800,Census Tract 8398,T051,47916.538
647.00000,17031530200,Census Tract 5302,T090C,439555.188
647.00000,17031530200,Census Tract 5302,T090A,19247.239
648.00000,17031530300,Census Tract 5303,T090C,1310228.807
648.00000,17031530300,Census Tract 5303,T086,42258.277
648.00000,17031530300,Census Tract 5303,T090A,1144698.672
368.00000,17031191000,Census Tract 1910,T230,7101.479
368.00000,17031191000,Census Tract 1910,T218C,147247.348
368.00000,17031191000,Census Tract 1910,T222,434940.236
368.00000,17031191000,Census Tract 1910,T154,434940.236
368.00000,17031191000,Census Tract 1910,T153,2792.853
368.00000,17031191000,Census Tract 1910,T039,96032.630
369.00000,17031191100,Census Tract 1911,T230,163697.576
369.00000,17031191100,Census Tract 1911,T218C,69444.956
369.00000,17031191100,Census Tract 1911,T222,823614.168
369.00000,17031191100,Census Tract 1911,T154,823614.168
369.00000,17031191100,Census Tract 1911,T153,320894.469
413.00000,17031230500,Census Tract 2305,T230,17273.972
413.00000,17031230500,Census Tract 2305,T222,30753.448
413.00000,17031230500,Census Tract 2305,T030,5868.492
413.00000,17031230500,Census Tract 2305,T154,154456.893
413.00000,17031230500,Census Tract 2305,T039,527356.049
414.00000,17031230600,Census Tract 2306,T230,203022.087
414.00000,17031230600,Census Tract 2306,T030,362501.539
414.00000,17031230600,Census Tract 2306,T154,22631.049
414.00000,17031230600,Census Tract 2306,T039,998414.587
451.00000,17031250200,Census Tract 2502,T230,499924.655
451.00000,17031250200,Census Tract 2502,T222,249785.564
451.00000,17031250200,Census Tract 2502,T154,499924.655
451.00000,17031250200,Census Tract 2502,T153,499924.655
457.00000,17031250800,Census Tract 2508,T230,575542.428
457.00000,17031250800,Census Tract 2508,T154,368286.058
457.00000,17031250800,Census Tract 2508,T153,575542.428
458.00000,17031251000,Census Tract 2510,T230,457070.337
458.00000,17031251000,Census Tract 2510,T153,93939.379
459.00000,17031251100,Census Tract 2511,T230,497172.729
459.00000,17031251100,Census Tract 2511,T153,419547.372
1353.00000,17031831200,Census Tract 8312,T222,220719.546
1353.00000,17031831200,Census Tract 8312,T154,200639.367
1353.00000,17031831200,Census Tract 8312,T039,574878.364
1354.00000,17031831300,Census Tract 8313,T230,551602.073
1354.00000,17031831300,Census Tract 8313,T222,97695.638
1354.00000,17031831300,Census Tract 8313,T154,315179.624
1354.00000,17031831300,Census Tract 8313,T153,360359.881
1354.00000,17031831300,Census Tract 8313,T039,228925.260
1438.00000,17031842100,Census Tract 8421,T230,111241.473
1438.00000,17031842100,Census Tract 8421,T030,923746.298
1438.00000,17031842100,Census Tract 8421,T039,371074.380
447.00000,17031243200,Census Tract 2432,T046,316567.506
447.00000,17031243200,Census Tract 2432,T049,305533.209
448.00000,17031243300,Census Tract 2433,T046,327568.850
448.00000,17031243300,Census Tract 2433,T049,327568.850
449.00000,17031243400,Census Tract 2434,T046,329635.054
449.00000,17031243400,Census Tract 2434,T049,329635.054
450.00000,17031243500,Census Tract 2435,T046,658171.611
450.00000,17031243500,Census Tract 2435,T049,658171.611
489.00000,17031280100,Census Tract 2801,T046,543092.805
489.00000,17031280100,Census Tract 2801,T049,186209.795
489.00000,17031280100,Census Tract 2801,T145,414178.544
1369.00000,17031833000,Census Tract 8330,T090B,24342.161
1369.00000,17031833000,Census Tract 8330,T090,906.082
1369.00000,17031833000,Census Tract 8330,T046,1314033.136
1369.00000,17031833000,Census Tract 8330,T049,960462.605
1370.00000,17031833100,Census Tract 8331,T090B,741665.836
1370.00000,17031833100,Census Tract 8331,T090,454871.533
1370.00000,17031833100,Census Tract 8331,T048,572111.321
1370.00000,17031833100,Census Tract 8331,T046,564112.620
1370.00000,17031833100,Census Tract 8331,T145,17990.320
1440.00000,17031842300,Census Tract 8423,T046,1126922.190
1440.00000,17031842300,Census Tract 8423,T049,1358039.803
1440.00000,17031842300,Census Tract 8423,T232,912362.247
1440.00000,17031842300,Census Tract 8423,T045,523540.001
1440.00000,17031842300,Census Tract 8423,T145,1853.860
831.00000,17031770700,Census Tract 7707,T900,0.002
831.00000,17031770700,Census Tract 7707,T009,0.021
987.00000,17031805702,Census Tract 8057.02,T009,0.043
1047.00000,17031810400,Census Tract 8104,T015,1012311.626
1047.00000,17031810400,Census Tract 8104,T009,878845.367
1359.00000,17031831800,Census Tract 8318,T220,123.582
1359.00000,17031831800,Census Tract 8318,T028,179.131
1359.00000,17031831800,Census Tract 8318,T027,1181407.776
143.00000,17031010300,Census Tract 103,T148,33372.102
143.00000,17031010300,Census Tract 103,T018,472678.958
143.00000,17031010300,Census Tract 103,T150,409123.503
390.00000,17031220601,Census Tract 2206.01,T050,43721.226
390.00000,17031220601,Census Tract 2206.01,T147,167142.306
392.00000,17031220701,Census Tract 2207.01,T218C,74559.914
392.00000,17031220701,Census Tract 2207.01,T039,21148.741
392.00000,17031220701,Census Tract 2207.01,T147,154.221
396.00000,17031221000,Census Tract 2210,T039,147112.099
396.00000,17031221000,Census Tract 2210,T147,9517.227
397.00000,17031221100,Census Tract 2211,T033,57993.358
397.00000,17031221100,Census Tract 2211,T050,325782.674
397.00000,17031221100,Census Tract 2211,T039,61713.322
397.00000,17031221100,Census Tract 2211,T147,212652.129
379.00000,17031210400,Census Tract 2104,T218C,422155.933
379.00000,17031210400,Census Tract 2104,T222,9539.081
379.00000,17031210400,Census Tract 2104,T218,276352.779
379.00000,17031210400,Census Tract 2104,T228,10746.177
379.00000,17031210400,Census Tract 2104,T218B,105748.292
389.00000,17031220500,Census Tract 2205,T050,245432.858
389.00000,17031220500,Census Tract 2205,T147,335403.650
398.00000,17031221200,Census Tract 2212,T033,109545.828
398.00000,17031221200,Census Tract 2212,T050,330898.311
398.00000,17031221200,Census Tract 2212,T147,255698.377
377.00000,17031200402,Census Tract 2004.02,T218C,52995.514
377.00000,17031200402,Census Tract 2004.02,T222,181557.932
377.00000,17031200402,Census Tract 2004.02,T039,386761.592
394.00000,17031220901,Census Tract 2209.01,T039,293709.050
395.00000,17031220902,Census Tract 2209.02,T218C,8450.067
395.00000,17031220902,Census Tract 2209.02,T039,307087.024
407.00000,17031222800,Census Tract 2228,T033,53803.910
407.00000,17031222800,Census Tract 2228,T039,111545.758
408.00000,17031222900,Census Tract 2229,T033,136.096
408.00000,17031222900,Census Tract 2229,T039,218701.547
375.00000,17031200300,Census Tract 2003,T218C,245747.141
375.00000,17031200300,Census Tract 2003,T222,220497.001
375.00000,17031200300,Census Tract 2003,T154,102735.163
375.00000,17031200300,Census Tract 2003,T039,152124.848
376.00000,17031200401,Census Tract 2004.01,T218C,166474.570
376.00000,17031200401,Census Tract 2004.01,T222,403395.266
376.00000,17031200401,Census Tract 2004.01,T154,356767.036
376.00000,17031200401,Census Tract 2004.01,T039,354973.811
454.00000,17031250500,Census Tract 2505,T037,2037868.240
454.00000,17031250500,Census Tract 2505,T013,1027860.940
454.00000,17031250500,Census Tract 2505,T151,2064111.800
1356.00000,17031831500,Census Tract 8315,T037,753826.661
1356.00000,17031831500,Census Tract 8315,T013,909382.979
1356.00000,17031831500,Census Tract 8315,T144,479392.172
1356.00000,17031831500,Census Tract 8315,T151,402620.072
1356.00000,17031831500,Census Tract 8315,T005,284886.800
360.00000,17031190401,Census Tract 1904.01,T037,22729.247
360.00000,17031190401,Census Tract 1904.01,T013,499674.667
360.00000,17031190401,Census Tract 1904.01,T144,481473.613
360.00000,17031190401,Census Tract 1904.01,T234,64659.527
360.00000,17031190401,Census Tract 1904.01,T005,656414.282
358.00000,17031190200,Census Tract 1902,T218C,632065.241
358.00000,17031190200,Census Tract 1902,T222,579483.368
358.00000,17031190200,Census Tract 1902,T234,602250.446
358.00000,17031190200,Census Tract 1902,T154,47849.736
358.00000,17031190200,Census Tract 1902,T218B,132632.105
359.00000,17031190300,Census Tract 1903,T218C,11.835
359.00000,17031190300,Census Tract 1903,T222,158450.534
359.00000,17031190300,Census Tract 1903,T234,661250.515
359.00000,17031190300,Census Tract 1903,T005,329786.389
359.00000,17031190300,Census Tract 1903,T154,4055.394
366.00000,17031190800,Census Tract 1908,T218C,531871.432
366.00000,17031190800,Census Tract 1908,T222,662269.431
366.00000,17031190800,Census Tract 1908,T234,56797.521
366.00000,17031190800,Census Tract 1908,T154,662173.553
355.00000,17031171100,Census Tract 1711,T142,501653.814
355.00000,17031171100,Census Tract 1711,T002B,515345.918
355.00000,17031171100,Census Tract 1711,T144,604504.934
355.00000,17031171100,Census Tract 1711,T234,215302.817
355.00000,17031171100,Census Tract 1711,T005,667101.701
328.00000,17031151100,Census Tract 1511,T142,108803.415
328.00000,17031151100,Census Tract 1511,T234,661789.989
328.00000,17031151100,Census Tract 1511,T005,542494.786
328.00000,17031151100,Census Tract 1511,T218B,56959.327
329.00000,17031151200,Census Tract 1512,T142,486929.839
329.00000,17031151200,Census Tract 1512,T002B,57319.965
329.00000,17031151200,Census Tract 1512,T234,656524.420
329.00000,17031151200,Census Tract 1512,T005,656524.420
220.00000,17031060500,Census Tract 605,T224,228607.784
223.00000,17031061000,Census Tract 610,T224,25446.153
224.00000,17031061100,Census Tract 611,T224,173282.437
1362.00000,17031832100,Census Tract 8321,T224,53536.678
690.00000,17031610800,Census Tract 6108,T082,328424.199
690.00000,17031610800,Census Tract 6108,T081,255549.222
691.00000,17031611000,Census Tract 6110,T082,572155.949
691.00000,17031611000,Census Tract 6110,T226,461621.271
702.00000,17031612100,Census Tract 6121,T082,326844.835
702.00000,17031612100,Census Tract 6121,T226,326844.835
1385.00000,17031835500,Census Tract 8355,T082,326660.931
1385.00000,17031835500,Census Tract 8355,T081,912996.403
1386.00000,17031835600,Census Tract 8356,T082,915840.537
1386.00000,17031835600,Census Tract 8356,T081,32824.958
1386.00000,17031835600,Census Tract 8356,T076,330415.186
1443.00000,17031842600,Census Tract 8426,T061,1693.623
1443.00000,17031842600,Census Tract 8426,T082,1136240.606
1443.00000,17031842600,Census Tract 8426,T060,288564.504
1443.00000,17031842600,Census Tract 8426,T081,701127.686
1443.00000,17031842600,Census Tract 8426,T074,1730038.871
1443.00000,17031842600,Census Tract 8426,T157,1064350.078
1443.00000,17031842600,Census Tract 8426,T226,11913.833
1454.00000,17031843800,Census Tract 8438,T082,1311475.512
1454.00000,17031843800,Census Tract 8438,T226,648638.347
667.00000,17031570100,Census Tract 5701,T114,13747.258
667.00000,17031570100,Census Tract 5701,T062,469213.675
667.00000,17031570100,Census Tract 5701,T063,993344.789
670.00000,17031570400,Census Tract 5704,T114,144556.947
670.00000,17031570400,Census Tract 5704,T062,464084.361
675.00000,17031580400,Census Tract 5804,T062,531848.207
675.00000,17031580400,Census Tract 5804,T063,197465.245
677.00000,17031580502,Census Tract 5805.02,T060,291.384
677.00000,17031580502,Census Tract 5805.02,T062,14152.294
678.00000,17031580600,Census Tract 5806,T061,1633.615
678.00000,17031580600,Census Tract 5806,T060,383999.910
680.00000,17031580800,Census Tract 5808,T061,183568.365
680.00000,17031580800,Census Tract 5808,T060,44851.640
696.00000,17031611500,Census Tract 6115,T061,488529.816
703.00000,17031620100,Census Tract 6201,T114,305269.799
703.00000,17031620100,Census Tract 6201,T062,838835.957
707.00000,17031630100,Census Tract 6301,T061,508830.837
708.00000,17031630200,Census Tract 6302,T061,423616.734
708.00000,17031630200,Census Tract 6302,T062,314318.194
709.00000,17031630300,Census Tract 6303,T062,986966.480
1444.00000,17031842800,Census Tract 8428,T061,518050.730
1444.00000,17031842800,Census Tract 8428,T062,804620.303
662.00000,17031560700,Census Tract 5607,T031,662237.098
662.00000,17031560700,Census Tract 5607,T114,116070.524
663.00000,17031560800,Census Tract 5608,T031,1164555.183
663.00000,17031560800,Census Tract 5608,T070,113030.596
663.00000,17031560800,Census Tract 5608,T071,261435.231
666.00000,17031561100,Census Tract 5611,T065A,16935.557
666.00000,17031561100,Census Tract 5611,T031,445160.238
666.00000,17031561100,Census Tract 5611,T070,1555.888
666.00000,17031561100,Census Tract 5611,T065,129593.755
666.00000,17031561100,Census Tract 5611,T071,1267634.220
666.00000,17031561100,Census Tract 5611,T155,491708.440
704.00000,17031620200,Census Tract 6202,T114,577924.412
704.00000,17031620200,Census Tract 6202,T062,276613.151
705.00000,17031620300,Census Tract 6203,T065A,33897.365
705.00000,17031620300,Census Tract 6203,T156,5893.495
705.00000,17031620300,Census Tract 6203,T065,626.230
705.00000,17031620300,Census Tract 6203,T114,867641.096
705.00000,17031620300,Census Tract 6203,T062,55329.484
714.00000,17031640100,Census Tract 6401,T065A,305918.000
714.00000,17031640100,Census Tract 6401,T156,305918.000
714.00000,17031640100,Census Tract 6401,T065,305918.000
714.00000,17031640100,Census Tract 6401,T114,11945.361
715.00000,17031640300,Census Tract 6403,T065A,284775.554
715.00000,17031640300,Census Tract 6403,T065,526037.561
715.00000,17031640300,Census Tract 6403,T071,1326647.879
715.00000,17031640300,Census Tract 6403,T155,1254034.490
718.00000,17031640600,Census Tract 6406,T065A,179561.620
718.00000,17031640600,Census Tract 6406,T065,284906.652
718.00000,17031640600,Census Tract 6406,T071,660751.033
718.00000,17031640600,Census Tract 6406,T155,660751.033
719.00000,17031640700,Census Tract 6407,T065A,658080.378
719.00000,17031640700,Census Tract 6407,T035,169991.121
719.00000,17031640700,Census Tract 6407,T156,512839.021
719.00000,17031640700,Census Tract 6407,T065,658080.378
719.00000,17031640700,Census Tract 6407,T071,56169.731
719.00000,17031640700,Census Tract 6407,T155,22013.546
1384.00000,17031835200,Census Tract 8352,T031,383949.182
1384.00000,17031835200,Census Tract 8352,T114,990019.322
1457.00000,17031980100,Census Tract 9801,T065A,2334544.442
1457.00000,17031980100,Census Tract 9801,T031,371455.538
1457.00000,17031980100,Census Tract 9801,T156,746319.429
1457.00000,17031980100,Census Tract 9801,T065,2436192.779
1457.00000,17031980100,Census Tract 9801,T071,269555.395
1457.00000,17031980100,Census Tract 9801,T114,754141.423
1457.00000,17031980100,Census Tract 9801,T155,7207.661
497.00000,17031283200,Census Tract 2832,T090B,236893.686
497.00000,17031283200,Census Tract 2832,T091,236065.929
497.00000,17031283200,Census Tract 2832,T090,236893.686
497.00000,17031283200,Census Tract 2832,T048,236893.686
498.00000,17031283800,Census Tract 2838,T090B,376791.054
498.00000,17031283800,Census Tract 2838,T091,376791.054
498.00000,17031283800,Census Tract 2838,T090,360373.573
498.00000,17031283800,Census Tract 2838,T048,376791.054
1371.00000,17031833300,Census Tract 8333,T090B,478033.390
1371.00000,17031833300,Census Tract 8333,T091,406597.106
1371.00000,17031833300,Census Tract 8333,T090,472880.437
